app_id,customer_id,application_date,product,requested_amount,tenure_months,channel,approval_status,rejection_reason,approved_amount,interest_rate,risk_score
APP0003530,CUST000538,2026-04-17,Two Wheeler Loan,90000,24,App,Approved,,68000,18.27,167.6
APP0003531,CUST001036,2025-11-13,Merchant Loan,124000,24,Partner,Rejected,Affordability policy,0,0.0,318.3
APP0003532,CUST001473,2025-07-24,Two Wheeler Loan,61000,9,App,Rejected,Policy score cutoff,0,0.0,408.7
APP0003533,CUST002190,2026-02-14,Consumer Durable Loan,89000,18,App,Rejected,Low bureau score,0,0.0,425.3
APP0003534,CUST000830,2025-09-09,Personal Loan,106000,9,Referral,Rejected,Affordability policy,0,0.0,237.3
APP0003535,CUST000704,2025-07-14,Two Wheeler Loan,68000,9,Branch,Approved,,59000,18.16,182.7
APP0003536,CUST001506,2026-03-26,Personal Loan,116000,12,App,Rejected,Low bureau score,0,0.0,528.5
APP0003537,CUST000892,2025-08-22,Consumer Durable Loan,37000,18,Branch,Rejected,Policy score cutoff,0,0.0,341.0
APP0003538,CUST002207,2025-07-21,Personal Loan,86000,12,App,Approved,,66000,19.55,268.7
APP0003539,CUST002068,2025-09-17,Consumer Durable Loan,39000,12,App,Rejected,Affordability policy,0,0.0,251.0
APP0003540,CUST000815,2026-03-03,Consumer Durable Loan,78000,12,App,Approved,,61000,19.14,238.1
APP0003541,CUST001150,2025-08-02,Personal Loan,209000,18,App,Approved,,165000,15.66,133.8
APP0003542,CUST000536,2026-04-05,Two Wheeler Loan,25000,12,App,Approved,,23000,14.7,153.8
APP0003543,CUST000680,2026-05-09,Consumer Durable Loan,44000,9,App,Rejected,Policy score cutoff,0,0.0,341.9
APP0003544,CUST001045,2025-11-21,Two Wheeler Loan,86000,12,Referral,Rejected,Low bureau score,0,0.0,560.8
APP0003545,CUST002447,2026-06-16,Personal Loan,134000,12,App,Rejected,Policy score cutoff,0,0.0,336.7
APP0003546,CUST000515,2025-10-24,Personal Loan,195000,12,App,Approved,,193000,19.78,224.0
APP0003547,CUST001240,2025-11-05,Personal Loan,99000,12,Partner,Approved,,86000,15.08,177.4
APP0003548,CUST001777,2026-06-02,Consumer Durable Loan,42000,36,Branch,Rejected,Affordability policy,0,0.0,234.0
APP0003549,CUST000795,2026-04-03,Personal Loan,141000,24,Branch,Rejected,Affordability policy,0,0.0,284.7
APP0003550,CUST000401,2026-01-10,Merchant Loan,76000,12,Partner,Rejected,Policy score cutoff,0,0.0,368.9
APP0003551,CUST001328,2025-10-17,Personal Loan,89000,24,App,Rejected,Recent delinquency,0,0.0,340.4
APP0003552,CUST000600,2026-04-18,Merchant Loan,72000,12,App,Rejected,Policy score cutoff,0,0.0,397.1
APP0003553,CUST002320,2025-09-23,Personal Loan,153000,12,Partner,Rejected,Affordability policy,0,0.0,292.4
APP0003554,CUST001696,2025-09-25,Personal Loan,82000,12,App,Approved,,74000,15.77,152.9
APP0003555,CUST001207,2026-01-07,Merchant Loan,141000,18,App,Rejected,Policy score cutoff,0,0.0,393.7
APP0003556,CUST000463,2026-06-24,Two Wheeler Loan,51000,24,Referral,Approved,,48000,17.44,260.8
APP0003557,CUST000735,2026-03-12,Personal Loan,172000,24,App,Rejected,Low bureau score,0,0.0,465.1
APP0003558,CUST002296,2026-02-14,Merchant Loan,381000,18,App,Rejected,Policy score cutoff,0,0.0,343.5
APP0003559,CUST001843,2025-08-27,Two Wheeler Loan,43000,18,App,Approved,,37000,17.31,265.3
APP0003560,CUST001830,2026-05-09,Consumer Durable Loan,69000,6,Referral,Rejected,Policy score cutoff,0,0.0,382.6
APP0003561,CUST001728,2025-10-21,Merchant Loan,232000,12,App,Approved,,221000,17.92,183.0
APP0003562,CUST000201,2026-03-27,Personal Loan,113000,24,Referral,Approved,,111000,17.59,245.9
APP0003563,CUST002378,2026-02-20,Merchant Loan,81000,12,Partner,Approved,,77000,20.29,309.7
APP0003564,CUST000899,2026-06-17,Two Wheeler Loan,43000,9,Partner,Rejected,Policy score cutoff,0,0.0,386.3
APP0003565,CUST001672,2025-10-21,Consumer Durable Loan,64000,6,App,Rejected,Recent delinquency,0,0.0,345.5
APP0003566,CUST001704,2026-04-10,Personal Loan,184000,9,Partner,Approved,,142000,20.18,318.9
APP0003567,CUST002412,2025-11-01,Two Wheeler Loan,37000,12,App,Rejected,Policy score cutoff,0,0.0,435.0
APP0003568,CUST001237,2025-09-21,Consumer Durable Loan,76000,24,Partner,Rejected,Affordability policy,0,0.0,260.2
APP0003569,CUST000703,2026-04-23,Two Wheeler Loan,91000,12,App,Approved,,87000,15.32,216.1
APP0003570,CUST001012,2025-08-09,Two Wheeler Loan,38000,24,Branch,Approved,,37000,15.31,159.5
APP0003571,CUST001204,2026-01-19,Two Wheeler Loan,62000,24,App,Rejected,Policy score cutoff,0,0.0,333.3
APP0003572,CUST001304,2026-01-12,Consumer Durable Loan,79000,6,App,Rejected,Affordability policy,0,0.0,289.6
APP0003573,CUST002386,2026-03-22,Two Wheeler Loan,34000,18,Branch,Approved,,32000,17.78,219.6
APP0003574,CUST000849,2025-09-22,Merchant Loan,216000,24,Partner,Approved,,196000,15.58,142.3
APP0003575,CUST001563,2026-05-01,Consumer Durable Loan,47000,12,App,Approved,,46000,18.06,281.3
APP0003576,CUST001468,2025-10-02,Personal Loan,145000,18,App,Rejected,Affordability policy,0,0.0,265.3
APP0003577,CUST002286,2025-11-12,Consumer Durable Loan,65000,24,App,Rejected,Policy score cutoff,0,0.0,337.0
APP0003578,CUST001134,2025-12-24,Personal Loan,100000,12,App,Rejected,Policy score cutoff,0,0.0,397.8
APP0003579,CUST000417,2026-06-14,Consumer Durable Loan,78000,9,App,Rejected,Low bureau score,0,0.0,529.5
APP0003580,CUST001197,2026-03-08,Two Wheeler Loan,82000,12,Branch,Approved,,63000,18.7,273.6
APP0003581,CUST002023,2025-12-14,Two Wheeler Loan,45000,18,App,Approved,,43000,16.14,173.2
APP0003582,CUST000272,2025-11-06,Consumer Durable Loan,74000,6,Branch,Rejected,Policy score cutoff,0,0.0,429.9
APP0003583,CUST000385,2026-02-26,Merchant Loan,10000,12,App,Approved,,9000,18.29,232.4
APP0003584,CUST002281,2026-01-02,Personal Loan,215000,36,App,Approved,,179000,18.32,201.9
APP0003585,CUST001427,2025-12-21,Personal Loan,111000,12,App,Rejected,Affordability policy,0,0.0,266.5
APP0003586,CUST001263,2026-02-21,Consumer Durable Loan,65000,18,Partner,Rejected,Affordability policy,0,0.0,273.5
APP0003587,CUST000671,2026-04-22,Two Wheeler Loan,91000,12,App,Rejected,Affordability policy,0,0.0,318.7
APP0003588,CUST001399,2025-09-24,Two Wheeler Loan,57000,18,App,Approved,,54000,18.78,251.2
APP0003589,CUST001631,2026-04-15,Merchant Loan,181000,18,App,Approved,,168000,18.26,234.8
APP0003590,CUST001992,2026-01-23,Two Wheeler Loan,48000,24,App,Rejected,Low bureau score,0,0.0,486.7
APP0003591,CUST000402,2025-12-24,Two Wheeler Loan,43000,36,Referral,Approved,,42000,11.0,103.8
APP0003592,CUST002052,2025-07-13,Personal Loan,100000,9,Partner,Rejected,Affordability policy,0,0.0,222.8
APP0003593,CUST001466,2026-05-08,Merchant Loan,173000,12,Referral,Rejected,Low bureau score,0,0.0,532.8
APP0003594,CUST000578,2025-10-16,Consumer Durable Loan,40000,12,App,Approved,,33000,16.35,178.8
APP0003595,CUST001251,2026-04-21,Two Wheeler Loan,115000,18,App,Rejected,Policy score cutoff,0,0.0,411.1
APP0003596,CUST002179,2026-02-06,Two Wheeler Loan,62000,12,Branch,Rejected,Low bureau score,0,0.0,436.0
APP0003597,CUST001063,2026-03-23,Personal Loan,194000,18,App,Approved,,186000,18.37,248.4
APP0003598,CUST000956,2026-02-02,Two Wheeler Loan,56000,18,App,Approved,,42000,17.73,192.9
APP0003599,CUST000797,2025-12-03,Consumer Durable Loan,64000,24,Referral,Approved,,50000,15.98,197.3
APP0003600,CUST000258,2025-07-06,Merchant Loan,282000,12,App,Rejected,Policy score cutoff,0,0.0,385.5
APP0003601,CUST001040,2025-11-08,Merchant Loan,235000,12,Branch,Approved,,205000,13.37,50.0
APP0003602,CUST001836,2026-03-06,Two Wheeler Loan,74000,12,Branch,Rejected,Affordability policy,0,0.0,303.2
APP0003603,CUST000529,2026-03-20,Consumer Durable Loan,68000,12,App,Rejected,Affordability policy,0,0.0,216.5
APP0003604,CUST001843,2026-01-01,Consumer Durable Loan,89000,12,App,Rejected,Affordability policy,0,0.0,255.0
APP0003605,CUST001983,2025-10-23,Personal Loan,169000,24,App,Rejected,Policy score cutoff,0,0.0,358.6
APP0003606,CUST001402,2026-06-07,Consumer Durable Loan,125000,6,Referral,Rejected,Affordability policy,0,0.0,293.7
APP0003607,CUST000891,2026-04-27,Personal Loan,54000,18,App,Rejected,Affordability policy,0,0.0,222.2
APP0003608,CUST000099,2025-11-14,Personal Loan,88000,18,Referral,Approved,,83000,17.43,173.5
APP0003609,CUST001867,2026-06-13,Personal Loan,238000,9,Referral,Rejected,Affordability policy,0,0.0,310.5
APP0003610,CUST002341,2025-09-27,Merchant Loan,104000,36,Partner,Approved,,103000,19.06,264.8
APP0003611,CUST000711,2025-09-25,Consumer Durable Loan,45000,24,App,Rejected,Affordability policy,0,0.0,120.1
APP0003612,CUST001293,2026-02-12,Consumer Durable Loan,99000,24,App,Approved,,82000,20.33,270.7
APP0003613,CUST000227,2026-05-20,Two Wheeler Loan,41000,18,App,Approved,,35000,18.13,234.3
APP0003614,CUST001287,2026-02-19,Personal Loan,148000,24,App,Rejected,Low bureau score,0,0.0,497.4
APP0003615,CUST002441,2025-12-01,Two Wheeler Loan,45000,12,Referral,Rejected,Affordability policy,0,0.0,290.2
APP0003616,CUST000587,2025-08-01,Personal Loan,169000,24,Partner,Approved,,168000,18.93,267.5
APP0003617,CUST002006,2025-08-17,Personal Loan,141000,36,App,Rejected,Affordability policy,0,0.0,292.3
APP0003618,CUST001561,2025-11-17,Consumer Durable Loan,73000,18,Branch,Approved,,69000,19.7,215.4
APP0003619,CUST000885,2025-12-10,Two Wheeler Loan,28000,24,App,Rejected,Policy score cutoff,0,0.0,341.8
APP0003620,CUST000770,2026-03-03,Consumer Durable Loan,57000,12,App,Approved,,49000,18.06,240.2
APP0003621,CUST001891,2025-09-25,Consumer Durable Loan,66000,24,Branch,Rejected,Recent delinquency,0,0.0,309.1
APP0003622,CUST001579,2025-12-17,Personal Loan,143000,6,App,Rejected,Affordability policy,0,0.0,305.5
APP0003623,CUST000504,2025-12-07,Personal Loan,151000,18,App,Approved,,150000,15.52,179.6
APP0003624,CUST002389,2025-12-15,Merchant Loan,150000,12,App,Rejected,Low bureau score,0,0.0,535.9
APP0003625,CUST001869,2025-07-18,Two Wheeler Loan,59000,9,Partner,Rejected,Policy score cutoff,0,0.0,383.8
APP0003626,CUST000865,2026-01-05,Two Wheeler Loan,67000,9,App,Approved,,55000,17.98,268.0
APP0003627,CUST000469,2025-12-18,Two Wheeler Loan,61000,24,App,Rejected,Policy score cutoff,0,0.0,398.8
APP0003628,CUST000340,2025-09-17,Two Wheeler Loan,83000,18,App,Rejected,Policy score cutoff,0,0.0,408.6
APP0003629,CUST002390,2026-05-06,Two Wheeler Loan,104000,12,App,Rejected,Affordability policy,0,0.0,314.0
APP0003630,CUST000762,2025-08-08,Personal Loan,71000,6,Referral,Rejected,Policy score cutoff,0,0.0,460.2
APP0003631,CUST000421,2025-07-16,Personal Loan,72000,12,Referral,Approved,,59000,14.52,146.9
APP0003632,CUST000895,2026-05-25,Personal Loan,54000,6,Partner,Rejected,Policy score cutoff,0,0.0,427.5
APP0003633,CUST002415,2026-03-27,Personal Loan,79000,6,App,Rejected,Affordability policy,0,0.0,233.5
APP0003634,CUST000341,2025-07-12,Two Wheeler Loan,61000,12,App,Rejected,Affordability policy,0,0.0,298.2
APP0003635,CUST001528,2025-10-24,Personal Loan,125000,24,App,Approved,,112000,22.1,336.9
APP0003636,CUST002104,2026-01-25,Merchant Loan,294000,6,Partner,Approved,,286000,18.37,235.9
APP0003637,CUST001811,2025-12-06,Two Wheeler Loan,85000,6,Partner,Approved,,79000,19.89,326.4
APP0003638,CUST001287,2025-11-15,Personal Loan,133000,6,Partner,Rejected,Low bureau score,0,0.0,460.7
APP0003639,CUST000242,2025-10-02,Personal Loan,112000,18,App,Approved,,90000,19.95,291.6
APP0003640,CUST002323,2026-05-12,Personal Loan,40000,24,App,Rejected,Affordability policy,0,0.0,299.5
APP0003641,CUST002470,2026-01-17,Personal Loan,171000,18,App,Rejected,Affordability policy,0,0.0,321.8
APP0003642,CUST000940,2026-03-23,Personal Loan,153000,12,Referral,Approved,,132000,19.61,248.2
APP0003643,CUST001174,2026-02-06,Consumer Durable Loan,77000,18,Referral,Rejected,Affordability policy,0,0.0,233.4
APP0003644,CUST001289,2026-04-05,Consumer Durable Loan,114000,12,Partner,Rejected,Affordability policy,0,0.0,295.2
APP0003645,CUST002320,2026-05-22,Consumer Durable Loan,97000,18,App,Approved,,95000,20.43,311.6
APP0003646,CUST002072,2026-06-09,Personal Loan,117000,18,Branch,Approved,,102000,18.59,237.7
APP0003647,CUST002357,2025-12-23,Personal Loan,93000,12,Referral,Rejected,Affordability policy,0,0.0,275.4
APP0003648,CUST000551,2025-09-16,Personal Loan,79000,6,App,Approved,,75000,17.66,269.6
APP0003649,CUST002118,2026-01-02,Personal Loan,198000,12,App,Rejected,Recent delinquency,0,0.0,423.8
APP0003650,CUST001963,2026-03-13,Personal Loan,123000,18,App,Approved,,113000,20.75,257.1
APP0003651,CUST001305,2026-03-11,Consumer Durable Loan,47000,24,Partner,Rejected,Low bureau score,0,0.0,575.1
APP0003652,CUST001808,2026-02-20,Two Wheeler Loan,81000,12,App,Approved,,72000,15.66,194.8
APP0003653,CUST001383,2025-07-08,Personal Loan,70000,36,App,Approved,,63000,19.38,247.5
APP0003654,CUST000072,2026-03-08,Personal Loan,77000,12,Branch,Approved,,72000,15.22,206.5
APP0003655,CUST002356,2026-02-02,Two Wheeler Loan,50000,24,App,Rejected,Low bureau score,0,0.0,623.7
APP0003656,CUST000658,2026-02-06,Two Wheeler Loan,76000,12,App,Approved,,63000,21.28,270.5
APP0003657,CUST000443,2025-11-16,Consumer Durable Loan,86000,18,App,Rejected,Policy score cutoff,0,0.0,396.4
APP0003658,CUST001332,2026-06-10,Merchant Loan,174000,18,App,Approved,,155000,13.9,120.3
APP0003659,CUST000830,2026-03-24,Personal Loan,46000,6,App,Approved,,41000,18.65,261.1
APP0003660,CUST000234,2025-10-16,Merchant Loan,270000,12,App,Rejected,Policy score cutoff,0,0.0,362.8
APP0003661,CUST001976,2026-02-16,Personal Loan,138000,9,Partner,Rejected,Policy score cutoff,0,0.0,336.7
APP0003662,CUST000023,2026-04-19,Personal Loan,143000,18,App,Approved,,142000,18.55,234.8
APP0003663,CUST000151,2026-04-22,Personal Loan,30000,6,App,Approved,,28000,16.24,193.6
APP0003664,CUST000811,2025-07-26,Personal Loan,161000,12,Partner,Rejected,Low bureau score,0,0.0,445.5
APP0003665,CUST001485,2025-10-20,Personal Loan,151000,9,App,Approved,,135000,19.98,286.9
APP0003666,CUST000190,2025-11-22,Consumer Durable Loan,70000,24,Partner,Approved,,61000,15.84,93.9
APP0003667,CUST002363,2026-05-27,Personal Loan,126000,36,Partner,Approved,,117000,14.55,109.4
APP0003668,CUST000176,2025-08-07,Personal Loan,163000,12,App,Approved,,135000,16.11,133.5
APP0003669,CUST000209,2026-04-26,Consumer Durable Loan,62000,6,Referral,Rejected,Affordability policy,0,0.0,308.6
APP0003670,CUST001632,2025-08-15,Two Wheeler Loan,30000,24,App,Rejected,Low bureau score,0,0.0,459.1
APP0003671,CUST002189,2026-06-09,Merchant Loan,94000,18,Branch,Approved,,91000,16.29,127.5
APP0003672,CUST000919,2025-12-20,Personal Loan,129000,9,Partner,Approved,,102000,16.95,232.8
APP0003673,CUST001007,2026-05-07,Merchant Loan,10000,12,Branch,Approved,,10000,14.96,165.2
APP0003674,CUST002021,2026-06-22,Two Wheeler Loan,10000,9,Branch,Approved,,8000,18.82,275.6
APP0003675,CUST002500,2025-08-16,Personal Loan,112000,9,Partner,Approved,,96000,17.9,307.8
APP0003676,CUST002047,2026-04-27,Consumer Durable Loan,86000,6,App,Approved,,69000,16.55,277.8
APP0003677,CUST002267,2025-07-13,Two Wheeler Loan,44000,6,Referral,Rejected,Affordability policy,0,0.0,254.0
APP0003678,CUST001992,2026-01-05,Two Wheeler Loan,38000,12,App,Rejected,Low bureau score,0,0.0,534.6
APP0003679,CUST000320,2026-01-17,Personal Loan,54000,24,Partner,Approved,,45000,19.56,329.2
APP0003680,CUST000021,2026-01-24,Merchant Loan,164000,12,Partner,Approved,,149000,15.45,179.8
APP0003681,CUST000293,2026-03-15,Consumer Durable Loan,31000,18,Partner,Approved,,26000,16.84,203.3
APP0003682,CUST001639,2026-05-10,Personal Loan,167000,24,Branch,Rejected,Recent delinquency,0,0.0,315.7
APP0003683,CUST001721,2026-01-09,Consumer Durable Loan,47000,18,App,Approved,,44000,19.61,252.6
APP0003684,CUST002388,2025-07-09,Personal Loan,38000,9,Partner,Approved,,31000,21.41,283.3
APP0003685,CUST001607,2026-03-13,Personal Loan,180000,12,Branch,Approved,,140000,18.47,294.7
APP0003686,CUST000191,2025-09-23,Two Wheeler Loan,76000,12,Partner,Rejected,Policy score cutoff,0,0.0,350.8
APP0003687,CUST001053,2025-09-01,Personal Loan,19000,36,Referral,Rejected,Low bureau score,0,0.0,551.2
APP0003688,CUST002208,2026-05-26,Consumer Durable Loan,57000,12,Branch,Rejected,Affordability policy,0,0.0,327.1
APP0003689,CUST000769,2025-09-11,Consumer Durable Loan,23000,36,Partner,Rejected,Policy score cutoff,0,0.0,354.9
APP0003690,CUST001101,2025-11-05,Consumer Durable Loan,70000,6,App,Approved,,53000,14.15,166.2
APP0003691,CUST000380,2026-01-13,Consumer Durable Loan,72000,12,App,Rejected,Low bureau score,0,0.0,594.5
APP0003692,CUST000151,2026-05-17,Personal Loan,197000,6,Partner,Approved,,153000,17.93,183.8
APP0003693,CUST000469,2026-04-13,Personal Loan,145000,12,App,Rejected,Policy score cutoff,0,0.0,368.7
APP0003694,CUST000984,2026-05-22,Merchant Loan,141000,18,Partner,Rejected,Affordability policy,0,0.0,248.5
APP0003695,CUST002406,2025-12-06,Personal Loan,101000,24,Partner,Rejected,Policy score cutoff,0,0.0,355.7
APP0003696,CUST000499,2026-01-18,Personal Loan,59000,6,Branch,Approved,,57000,15.51,191.7
APP0003697,CUST002311,2026-04-09,Consumer Durable Loan,18000,12,Branch,Rejected,Policy score cutoff,0,0.0,345.6
APP0003698,CUST002197,2025-09-05,Consumer Durable Loan,105000,24,Branch,Rejected,Policy score cutoff,0,0.0,356.5
APP0003699,CUST001530,2025-12-19,Merchant Loan,239000,12,App,Rejected,Policy score cutoff,0,0.0,392.0
APP0003700,CUST000287,2025-11-18,Personal Loan,134000,24,Branch,Approved,,116000,17.42,207.5
APP0003701,CUST000725,2026-06-21,Two Wheeler Loan,35000,18,App,Rejected,Affordability policy,0,0.0,309.0
APP0003702,CUST000575,2025-08-23,Personal Loan,173000,12,Referral,Rejected,Policy score cutoff,0,0.0,348.9
APP0003703,CUST000327,2025-09-10,Two Wheeler Loan,45000,12,Branch,Approved,,45000,17.48,190.6
APP0003704,CUST000892,2026-03-04,Personal Loan,122000,12,App,Rejected,Affordability policy,0,0.0,306.9
APP0003705,CUST001898,2026-03-27,Two Wheeler Loan,71000,36,App,Rejected,Affordability policy,0,0.0,296.6
APP0003706,CUST000525,2025-10-05,Personal Loan,135000,12,Partner,Rejected,Affordability policy,0,0.0,235.7
APP0003707,CUST000426,2026-03-20,Two Wheeler Loan,46000,12,App,Rejected,Affordability policy,0,0.0,323.4
APP0003708,CUST000821,2026-04-11,Consumer Durable Loan,69000,18,App,Approved,,68000,16.92,208.2
APP0003709,CUST002037,2025-12-06,Merchant Loan,346000,9,Partner,Rejected,Policy score cutoff,0,0.0,408.8
APP0003710,CUST000285,2026-06-06,Two Wheeler Loan,96000,24,Partner,Rejected,Affordability policy,0,0.0,319.0
APP0003711,CUST000031,2025-10-04,Consumer Durable Loan,76000,6,Branch,Approved,,71000,16.85,195.9
APP0003712,CUST002494,2026-03-12,Consumer Durable Loan,47000,12,Partner,Rejected,Affordability policy,0,0.0,269.8
APP0003713,CUST002246,2025-10-26,Personal Loan,184000,18,Branch,Approved,,148000,17.06,196.8
APP0003714,CUST000149,2025-10-14,Personal Loan,192000,18,Partner,Approved,,184000,16.02,174.7
APP0003715,CUST001483,2025-12-09,Merchant Loan,168000,24,App,Approved,,143000,18.26,272.2
APP0003716,CUST001541,2026-06-19,Consumer Durable Loan,58000,12,Partner,Approved,,47000,18.44,183.4
APP0003717,CUST001476,2025-10-04,Personal Loan,154000,18,Referral,Rejected,Recent delinquency,0,0.0,448.2
APP0003718,CUST001367,2026-05-18,Personal Loan,135000,12,Partner,Rejected,Affordability policy,0,0.0,324.2
APP0003719,CUST001957,2026-06-14,Personal Loan,114000,18,App,Approved,,114000,20.11,322.3
APP0003720,CUST001438,2026-03-13,Merchant Loan,78000,24,Partner,Rejected,Policy score cutoff,0,0.0,407.3
APP0003721,CUST001634,2025-11-15,Two Wheeler Loan,45000,6,Referral,Rejected,Policy score cutoff,0,0.0,346.9
APP0003722,CUST001810,2025-08-15,Personal Loan,69000,12,App,Rejected,Affordability policy,0,0.0,279.7
APP0003723,CUST001479,2025-11-07,Two Wheeler Loan,84000,24,Partner,Rejected,Low bureau score,0,0.0,463.9
APP0003724,CUST000874,2025-11-04,Consumer Durable Loan,67000,12,Referral,Rejected,Affordability policy,0,0.0,268.6
APP0003725,CUST002454,2025-09-05,Consumer Durable Loan,43000,12,App,Rejected,Low bureau score,0,0.0,465.9
APP0003726,CUST000010,2026-03-02,Personal Loan,42000,9,Branch,Approved,,41000,15.51,167.8
APP0003727,CUST000974,2025-08-03,Personal Loan,92000,9,App,Approved,,89000,16.68,147.0
APP0003728,CUST002444,2026-05-10,Personal Loan,68000,12,Branch,Rejected,Policy score cutoff,0,0.0,440.2
APP0003729,CUST000266,2026-04-02,Personal Loan,119000,24,Partner,Approved,,98000,13.49,144.0
